image_id,no_findings
cd8951119bb88588f134bbbc4a93ac0d,0.2714214026927948
face7d0feea230cb057697e34fcb3ad3,0.9959100484848022
1e3fadece3c8d4259c2b5a7de61e12ef,0.166007861495018
378c5843d109c9f0bd82baa85b15dac8,0.9964639544487
d8193f867f5fbf171e47c2bf35a88ce3,0.0015726133715361357
08807797eff7d24d76e4817a3a38477e,0.8540101647377014
b12232ebf575db0226671621146f76e1,0.9937893748283386
e3b71794633b8844194487201eaf52a9,0.00026750119286589324
26ca88b5b40079f5627ef686bcc945fe,0.0026349350810050964
2ff406f25425c2066fb57e7e534d1c90,0.03490300476551056
6262074ab507148344a09ead5941c3b8,0.9268167018890381
f058c6ba1cd65bc8ec4947d12f45d81d,0.9850413203239441
b7f01aa169cb6fe393063386530595c3,0.9982450008392334
298ba40fdf4ed6ad85ffd10748e805df,0.9935512542724609
f1ae5125f7a72feed87fc0afa919b261,0.8393347859382629
b4f74f85787bc1cda0604360f5ed3480,0.5162822008132935
808b71dc92d1c05ff78bbe98894c7b1a,0.8482034206390381
16e2409846b221679644329b0b682617,0.3919542729854584
b857eb04491bba364d72288ba1ca6fb5,0.0010275573004037142
d32a4152c2e7b4d6e658ec58fbeea760,0.9464345574378967
6fb36dc586cdfd180b79f23f4cd447f0,0.001613974804058671
114f3a0eabc40429a50aba292a9147bd,0.9872335195541382
1b3e916aa92b328e17f24d1c892cb749,0.9984195232391357
bf89d440d622cb288d209ac9b7d63a19,0.9737981557846069
cc52d987264b9fa0ce8a0debcbf435ee,0.9958835244178772
f3426b51acbf433d03c5f84a5d16c0d3,0.05480128526687622
b35f68168336f1cda4ccc227655cfb80,0.017460988834500313
21e82a2a2a98836a5932f08ae4538bdd,0.9860928654670715
878e449975ff3b3fe915c976e7b8349e,0.0014605888864025474
99f7683a4b94a0cdb5f3b98953647a47,0.9938833713531494
cae5070a27b63070ecee61beafa2c8c4,0.992730438709259
766238ff8d88651dfb314bc9c70986f9,0.9836733341217041
b4e78fa47b3675c8de1ceae320bc4bf9,0.0006420671124942601
d32de0af32631052017592ebaaa11ce6,0.48274391889572144
ed8eee7061e062987cb2385657477236,0.9654960036277771
867fdc610019d6500f0d02205491d6b3,0.9955657124519348
07304e029b89fc007bd64b7c9bb52979,0.9967119693756104
c132f3ce5f6d879d3b52768f42a6a92c,0.998386025428772
4b53f1475d0e4f4b617e7e3cb43bda2c,0.9381929039955139
7e3f715d72ac1d6f114d973493d7b26c,0.9983312487602234
24d7e092a75fbc3f8756a6785a4d97c6,0.9706593751907349
79272925caa941829eb32e77a0262c3c,0.9994776844978333
b680342f191c8188c2ac1b2b1876a2ee,0.9732035994529724
800ba8f1fac83f75a00762f415780e9f,0.9373652338981628
02b0ad6e22487b7e3f08093c42444b0f,0.2316959649324417
03f9ce3f34a38cf5c6411acd8fd4c5ff,0.9994818568229675
a6c7487aea4a4e9c3bdf351c1ccaeca3,0.0020307821687310934
1033a2e669d3f19f68e6c8a2b5085661,0.9981404542922974
8b92de834e67f5a072af66d59aacc825,0.9096668362617493
119a7830be7eaba5f4feb67d1ee9011e,0.8879515528678894
e13092b1a2848a29558f6c661652332d,0.9900153279304504
5149be077d0b6e167ccc0f9c3e3de686,0.9489164352416992
f2f8952624cb775e2a72b5e73e29d57b,0.8217355608940125
7550347fa2bb96c2354a3716dfa3a69c,0.8873289227485657
165f2b132c2942833ab8138d48c96800,0.008155882358551025
8c199df8b4209bac0e289a8fc63f46fc,0.0006315819337032735
70e3e8abfeb3eaae756976b397217311,0.00098195462487638
493d5f75237e5b3ee1846c170a393411,0.00026870256988331676
1887e016e569b354a55e3fb4313def83,0.6638915538787842
0e109d0f36cc8d66a4cac6bf50de3069,0.003039282513782382
5a2e907a3101a321fb0906de1a110006,0.9804474115371704
7e5b17cc5c955fc4f8e9a626ab69295e,0.000665864150505513
b3db42a01ac63823463dbfbc952d98fc,0.9882919192314148
67f342c22873acfcf19d3b6501e53802,0.9362661838531494
0ea56c754d072508fc28428b2f6a0a30,0.9991028308868408
b061d6df893b4bb48b7533e853df4220,0.9952144622802734
9c08285e9324c9e7efbfed86b5a93fd6,0.9916380047798157
8ca35bde756454ae2789f75ad12dfa1a,0.9537826180458069
1e5df6a5f0edfdce728581219123811f,0.8525256514549255
b71c18e9ca2ee28e46da0e5a97d38e91,0.8725430369377136
6ce0806845f2f73ef1665353979d581f,0.996821403503418
8f0e9a83c1e26189ede1bd22fd751ead,0.9954125285148621
82f038aeccacf2b62fe9cd3fdc1776e8,0.005848976783454418
d75a718e64f556d92fada391278ac5f3,0.9992683529853821
b6c2c6dd309938a3e4f695269871fce9,0.1711152344942093
b688050e1558b6377a64246e88bfce3d,0.9965887069702148
fcdd777de2f86604758044246dd7bebb,0.9936090707778931
96171d4df35e0bb38fd6df7e7b6f35e9,0.9907447695732117
993a0157e7afc9b9ef2857349e3efe6d,0.9683806300163269
28d11d6696649471d0af4e67f7126299,0.0012134462594985962
5a5981d693eb84fee6381d8e41a3e27d,0.00017386562831234187
ae1a1f3641ea3d97e97fd07bbc7edb5d,0.9970563650131226
bf754344a692a87c08c480dccf75e0c6,0.00446447404101491
e7bcf671b3a76fc9b0ba29727f3a7a5c,0.9208746552467346
d9d633380b509d039d3c60a76ca308ed,0.9990589022636414
897bb7685ab7e0b33ffd63d8a8c602af,0.0010519661009311676
968a90b80ec6b68aae9703ff30509acc,0.9972171783447266
e34d4c8fea9d9626853069ebe3f30992,0.9948863387107849
8cdb33b248a22754d1c2d8b409695a23,0.9814667105674744
49769691d05ec479aaee410f1553093d,0.4803556203842163
f9a162208a90cf000184cf1798c0d2f0,0.9786880016326904
38fc380de74d2102e2087e7ba889fd44,0.0009989057434722781
b09780a59f371d11441de06aad993437,0.9665409326553345
0c6f7b76bcc012fc5a9af4470f735aba,0.9947001934051514
d870570354a036a5532ade79579261b9,0.4178023040294647
de09c63ee469c67331ed80c4ec0d325c,0.6128801107406616
5ba0a669fd3430e9386758e838210b98,0.9067756533622742
5fbbcff7a47bce1f31ac6ca777e79a2d,0.9979565143585205
2a3e22dea097a54f357d2634ca9837a1,0.9951013922691345
f4d47aa68af0a6a3b5ca91e721707421,0.9822890758514404
4f5fe9950e605a42d75ea7bfb8230866,0.996505618095398
618777b8305b062583337d9a6b7a3d4e,0.9943323135375977
cb5a71f2ba8bcfe8d6f946fa49245c4b,0.9895338416099548
715f936a0ab2aca1f671041c7704e15f,0.9961674809455872
3cff8dcf3354f5ed794061627d7d24a7,0.9997676014900208
3c8a5906888ab86560daf594daf3b3c2,0.9827632904052734
7ce84780a2d602c08c800ff2e769514c,0.9660043716430664
8523b847bfffd922ccc8748667cb4a6b,0.0012690966250374913
c323cc8b05ddefbf7a5b61d4d169b221,0.992405116558075
5fa0495898bec4aa9880079a3073ebe9,0.9896747469902039
3e34595ad37ca0b7b2658b09792c9b04,0.9967010617256165
77c9f35a891f03a54eec650170e0a649,0.9943109750747681
97e10e9ae645d625489ae5df9548c589,0.9623748660087585
0d8b5533f40cf4b0c3f2d86b1d61d6bc,0.9898607730865479
c5862a6925bc6ecf894a73710cdf6b79,0.9988073110580444
c359405507bb499761ca794c4951dd57,0.9890810251235962
759d70b78eb5f4f47bd4eaf9f4dbb425,0.32225751876831055
dbc51fb3223bace177f22521c166a830,0.9917005896568298
7e406876f2125c3be2c61f32965384c4,0.987341582775116
4b848db9936cee0aa033439f83426f91,0.965707540512085
de394dfae5c93d86d9531cdd119531ec,0.9937460422515869
f316834a24c622f77486c596acfb46c9,0.9075793623924255
c78e3f7d26c9e4675005b46561c5a1d2,0.9684345126152039
2d746a6e9c35faa63f915f17405a7620,0.29312098026275635
2a7a59327e473f50b0fa174fe0ba6d30,0.9957310557365417
cd907f4eff4c31b66d2feb2fa7185d36,0.858380913734436
85c79168f44971d4ed1a4ceb92f52782,0.992427408695221
411760e414f0c79aab25be4a934c49e1,0.3544764816761017
a039af299f86007d0d77da077a6def9a,0.9624082446098328
7788cdc2fe03ff147991981c80af67f6,0.9964483976364136
c3456aa1383b2436b9e25a2e57c67f7e,0.9980375170707703
7222b97b9a833ddac0e188319a3c4af3,0.9104124903678894
a68eed5e92eba6f867bf9cfbcc7c6d86,0.9863281846046448
940635db4ae037a40c8a95a81de062d6,0.39830172061920166
6ee6a322ef5a5c52b1e160c2ef5e83fd,0.9878145456314087
61353a4bf860223894df6ca7dcd857d1,0.9701367020606995
0c0b8e98262a662c362929aa60e6bed9,0.9980096220970154
e481a9470c00fea2fe261dd204075e45,0.44519901275634766
03f4ef7ff19190f220b13c0059ac506b,0.9819902777671814
c724fb901723f7818d601846371e2f72,0.9937066435813904
28da626e8fb2241c3799343618b7b509,0.5261246562004089
89ed046a7e6ea0bf90a90d41c93838fa,0.9590154886245728
ddf377d1b071c2cec89dec0672f4156a,0.9993221759796143
ff425d16ade3f71bb7a6386f2f650cfa,0.9212377071380615
a4c53519d7af7aba7473d67f07afc21a,0.9920480847358704
80a409944c5ca4ecd39a7af44592d392,0.9293620586395264
5341b6bd8338f8a8374c18b19f737e9a,0.9936814308166504
999739311885dd8eceab3dbdc55ebd80,0.9852077960968018
1b4407d5e1e9ec1e602c75fc80b7b001,0.9986061453819275
6a7a509436c9822e6481247f7df41779,0.968461811542511
ca9717cffb655619ea3449fffabd024e,0.9908725619316101
6325341c36f40a4641b62c3131d82b4e,0.7350512742996216
ab9a830042ed3df8a972a382b5c2d152,0.996401309967041
a6d47d373ff5dda12313d71b37a8f7af,0.9864923357963562
39af4d0dbe33277af4520b6bdee5e1b2,0.951233446598053
d1852a0901c72a80c92083d82d764466,0.0002674540155567229
8997b6c26e44ce628e1eb711d11823fc,0.8310527801513672
8f21e046be34b9fd8fe5a3f6bff1b139,0.9701508283615112
6fe65e41cb661237e9030f191e3a2a9b,0.8763281106948853
ce5a5ce9eb9ca67da16e9c8677a056e4,0.8223296999931335
f8be8b8d517d3b48315bbbeda0ad3a79,0.000610083865467459
ab5b4a334ecfc9544fb26cc268f85794,0.8836178183555603
477e93583988faa67e54d97cc39a8df9,0.9797250628471375
01eb30a37b6f5fed8a8d3ab2d1c0a7d6,0.0010170048335567117
81197e05ed18bedd54749a955c2f88d4,0.03422540798783302
5157d5c9b1f0004b29310652ea54e825,0.9952555298805237
24151df5b3919093e2c97bc6647260fb,0.0011227764189243317
da48002e9656b3ae99cf7cad5fef4d33,0.9136771559715271
ff19d9358c15fa5716e40336740b4038,0.0009142652270384133
7ea00a8beb600a6de0cf70cc166b0b5c,0.00018964092305395752
16606aa288e909f4defdba599487c365,0.9842081665992737
be794e647d0f6f47a4cd21964c6f96e5,0.993881344795227
bfa46ba9d72fcf9033c02b65b5b82438,0.7615595459938049
150ae0840d191a04af860941593c5fc5,0.9952274560928345
a8a87a9713db7e487362b5f8ecf4e387,0.0003444662725087255
4dc355ac95a17cd1a361779cba717ade,0.9463228583335876
05e951c63e80999f13e6e09e7ec8439a,0.9788156747817993
e1874303d853b169058963bfd153f588,0.991897463798523
71c27a4f0124bfee54339b40ee4164cc,0.9908986687660217
1b78d27f9d6dbeb9296c6b610262c95e,0.9762080907821655
4d2071baccfd994701c3a5ceb3f64f6f,0.9955191612243652
a34f54c73ecd89db6155fab8cec6b999,0.0006146851810626686
617ea36830c24b725ac31c81cbe6bdbd,0.9834203720092773
7902baf009b3169371fe1c3de95c3b99,0.9885397553443909
91123b24b8a4c289820bbb2dc6dabdfe,0.9544543623924255
c93f821385bd67adda8a84155a5560e9,0.9556434750556946
76e2a34a8c79a83155d9e8aa66e72fed,0.9955884218215942
57d8fda3ee850a41defcfd7e17673395,0.9718186259269714
8ecee848dad45a30b6a0f80f6524a3cd,0.025338811799883842
9ab8268a94a58960cf1045e60a2d71a3,0.5240878462791443
c113a6afc94fc8b97464b31c9de085ab,0.9900392889976501
98734f45cdc062d160228410a8da696d,0.002746682846918702
203e51fe440b4468f4142d795d381cb4,0.0009183909278362989
69d19f0d8ac223581188a5adf05cd313,0.6745441555976868
f5f77203f00504c40b45a65d23cd8948,0.9930599927902222
57a1009ac321900b0c1743e721e3a1e5,0.9943899512290955
f1c8c1427d797062d35457c3d54bce52,0.00014397142513189465
62019939690f6d1adffa89335bc8822f,0.00011020226520486176
da01eec65d8c0cd330612b514627c6cb,0.9903123378753662
f2fd066f221a835b1c68b24dcbeddc14,0.23521816730499268
c32e57bf82f608263ecdd1a221a1ac37,0.9678700566291809
4fd4306bfaeb5322082642bee9ef3ff8,0.9893485307693481
3685798c0a54f17473262707013b594f,0.9708450436592102
0d825340b08e816f7d8f28c7c7809a31,0.008177287876605988
03caacd475acb947a2f11d1a0d76a971,0.0018517696298658848
aad1e0551f34552bab5566ae73051ede,0.8192480206489563
c4abfcf085f2d42afc64670428c92695,0.9575127959251404
3a0135174fe1bec08b8318fba4aa951c,0.7771118879318237
0799063103aea263344a77adbde5b7ca,0.9690970778465271
6d63702f8b638639e72c9b72e504d45d,0.9948437213897705
b91c79d745aaf2676d55c05b895171f4,0.9536618590354919
802ee38a7da17f26985c121f68bb9d26,0.8973283767700195
7142d5dae053a2b32c4225f7cf671d8c,0.9877499938011169
b856f3db2491d631aa4300206b97ff82,0.12515148520469666
e71ff456b51d655f9b70ecbc6fe2572f,0.09566761553287506
5b26a75de620121bcdf0b76e15fbbd3f,0.00032940320670604706
3f51f6bbad915b2d088bdceea490f3ff,4.389896275824867e-05
2fdc77728d36fdc8506d65520d2aa0d3,0.8261429667472839
b97f303f7576feb4b730d785af3fde1d,0.9898408055305481
8a56a454dfea716a4d249144054974c1,0.6140890717506409
17cb989569ca6ef46e1066b0cec22304,0.7142901420593262
ac0bac3fdb7c2aaaef82ef57e4e31fc3,0.16869249939918518
31109259018ccc4aefbc2083a608f032,0.5325839519500732
74529936ae10f51ecfb193b3f504fb50,0.011269861832261086
615103c934a78744f2081127125616a3,0.911864161491394
499855f7f211a8f2a5142182f1c6c177,0.9935978651046753
b5beecb493aba85a65672ec29595e2ec,0.9816380739212036
80e46bd152ba3cc5a6e63683a0923ac1,0.0014103833818808198
40393027d73d1c04bb8b5c49044b4526,0.0016064767260104418
6087594b3cfce30c211a8e2edcc3421e,0.9971983432769775
09b017424bf8f0c76ba99e4f0dfc0019,0.9780175089836121
a0c38318fbf46b92e92575afae12b355,0.9945996999740601
8b1be486cd3aa270873ee8bce40084a0,0.9966086149215698
10344d2fdc514205d230de6319408ecd,0.8519120812416077
967a55293ed97ec1447c0da5162a430e,0.9970905780792236
fd2e07088ff35c77448f636ad1816039,0.9646172523498535
871a0f6c5f88473af86d1ceab436a040,0.00030288909329101443
4cc22fdb9c33ee883ca3f033c62928c4,0.9951698184013367
edc89e6e9572acea901d5d41c970dd3d,0.982807993888855
1da78a23d8738003d24bdeb4a47c07ba,0.8911045789718628
b64e66f5c1d00d05deccaa8be754073a,0.9877968430519104
3d53b9b699cfec21262399ebd558f2cf,0.9850319623947144
e12d455aebc3767b5a4c38c6f51ca7b8,0.9898344278335571
6fdc6a34720c31d685942b7bb44f9612,0.981979489326477
e713fe6ed28f23aed83f54c56ff30189,0.957736611366272
78528b631de407173ba09edd7b465e68,0.9930735230445862
25f92d35866a758f4175812fe3f7f47c,0.0002537764667067677
29c02ba2cb51e8cedbe8165049d37fa5,0.9954620003700256
9ef603566431768ef5da6869f9f52096,0.9910479187965393
9d3db915dfabc8a9ac9cda6223856b90,0.0012462818995118141
a12c4d0713661192a6e0bbd0ed1b231e,0.7506219744682312
a1acb6294a7f94b05d33bf3945170b38,0.9921190738677979
a651f4b5a5f723845a76084017650322,0.0032829875126481056
31ccf1b8a9992b055d0d26043eea3c30,0.7177239060401917
45ca9eddff39ca3e252551cc283779d0,0.9971876740455627
2b526a754c5cae80c2c45bc85ce95bb6,0.996448278427124
1ac0078bcb5550b9dc4f0dbfade6eb4d,0.347032755613327
ec84efcda776fb18bf86866e11e12832,0.850229799747467
a559fdd5f4dd5701aca2964c82857d42,0.4879222512245178
bce6bcf6038371280f01a046751af32c,0.2216923087835312
038f69f3cf0aaa00c9d7337be434f316,0.9973008036613464
c0de486a10d82d07710af756e7b5c6a4,0.9692671895027161
b9182fc1e8c26b2642e8cb47ead586c7,0.9526199102401733
9fd5e9cafe7e189e003d0c1f1d379815,0.9986072182655334
f7c9af76d1b6223f1eef8f20b51f1513,0.9992583394050598
c930c562e95eae49e336ab89df3094ab,0.9922987818717957
a87deadff44a29f5c23ab572b217ccc7,0.9812720417976379
88c170fc29bb285ec48a809de2d206cd,0.10935838520526886
458dba2869d82b94f34858fc0e9d420d,0.9785133600234985
c3ba79a8d1931b40cfb75ded4ec3027a,0.000505286268889904
32b33ed354f4f86cec0a90e53f584d58,0.7205082178115845
44a4ac9c03955122caf8db97ae2fcec6,0.09285089373588562
7db8d2571612fa51c3fea231524803cc,0.9903483390808105
4f7ce99ee360877a27e4e34a03d71bfd,0.5096569657325745
24263689acdde18b84fc1f464c908ccf,0.9983420372009277
a7c42a5d0723d41c389b35c2c3251f88,0.10675927996635437
435c653f95dd47326063ff145a0fa82e,0.00014713012205902487
cde7402cebf0e691afe3220425b2782e,0.9880486130714417
beaf2c5dd03389619b306ba42e2467d3,0.9798740744590759
eed7b2051a72814f598a2325d16613d0,0.998607337474823
3075ea62bfa39a295cbf419b9248401b,0.8062965273857117
08d6125cda5ffceb8f235c96179a7061,0.9714518189430237
e1c4b3157b53b446cef6b15b6b9ceadb,0.14467684924602509
7069dd8c7c8c846ce7e73e4b10a432fc,0.9974633455276489
923e8cd400a4e914b50f3ee0ee7297e3,0.999208390712738
bd82db165ef94f385d9f023a42d181a5,0.998106837272644
cd8e284f5176149d71416ca70f4246fa,0.021444544196128845
e0287e0fab8e6a90dc15dd8eb964931c,0.9953771829605103
2a80feb480fa5f90a50fdd5e2e89833c,0.9703946709632874
0b8ec8f17db23936e86de9ca3f36d206,0.9857996702194214
225ee6b33560f3903d0427ea721e0690,0.9960265159606934
88225a0655ff2e979a4901a74d206118,0.9930716156959534
4b81d215ee6e2cb1d59cd812475c0172,0.9901276230812073
03a2e400656f58841beb7f62584ee3e9,0.9462016820907593
aedc1feb3dafbc2344ae4daa908fa35a,0.008538209833204746
5acff5ccf1bcb3137e2c12dc99919396,0.9897313714027405
704b25bea8a6e8f0ed239f15b14fb68b,0.03256380185484886
2c46afc6145ab7743ca9828389a4d892,0.0008871990139596164
5bdeac502c30eb11341c174fd8276e4d,0.9952591061592102
9d19cfe48e499605ca146bd93557d413,0.01872977614402771
97d10edc0bd4a9bdf9265467678944ae,0.7711955904960632
cb8934ba47f04d30c7327ca23efce944,0.9914662837982178
2218a9269d253e672bbf6dbe8da48f8f,0.02623429149389267
03aca410943c7f131b16572f03ee2cf6,0.7030476331710815
212dc39b6ba6941b034c2cd92cf97a8d,0.4480091333389282
10cba931b86360874e0905f97737d1f4,0.9712456464767456
