PredictionString,image_id
11 0.3498539924621582 31 561 81 622 11 0.3688960075378418 527 561 582 615 0 0.46240198612213135 316 232 392 289,8bbf80bd095c75b2207ef57a277a661d
3 0.5595700144767761 282 295 480 394 0 0.6757810115814209 358 132 413 194,86dbe6128679f9c5752c1c82d040caa2
0 0.6137700080871582 344 204 441 296 3 0.6757810115814209 239 386 563 509,69a4c5a42437d7d7f8cf80a8e0402e15
13 0.3164060115814209 84 107 249 219,63236a382e8f97864ea5af5d1c7a5d5a
0 0.6899409890174866 316 208 408 290 3 0.6982420086860657 203 353 469 427,8d92135190568a756e7850cec9f6577a
3 0.4726560115814209 230 431 539 520 0 0.6748049855232239 333 217 424 308,75e726f1b8f916a9e805f1f1e326a02d
10 0.47021499276161194 445 367 510 434 0 0.7495120167732239 318 178 392 262,6b6f79dad019a4dee92fa35456f75a48
0 0.6044920086860657 296 142 373 206 3 0.7211909890174866 216 269 509 334,00f2f97f74e086e1f82acc285ee4a5c5
0 0.59375 332 218 413 290 3 0.6396480202674866 191 345 531 439,6e1a6f52b179c14edd1af37ead978cb2
11 0.33618199825286865 120 307 173 368 10 0.33667001128196716 110 307 184 368 3 0.7182620167732239 223 265 478 349 0 0.7456049919128418 329 85 405 151,9d4654c4c7def98196c0f8f14277ec7c
10 0.5473629832267761 355 106 599 394,cad7f3b0b26e674d67eb5a735c0a9bbe
10 0.30615198612213135 120 418 149 457 11 0.3134770095348358 118 406 150 462 11 0.4179689884185791 200 43 303 78 11 0.4248049855232239 371 44 463 78 0 0.6977540254592896 347 117 412 189,d1dbddfd0d130d400e81deeef783007a
0 0.6201170086860657 330 194 392 255 3 0.7890620231628418 231 337 532 435,1d74c92a1e6adfcb63162f9b72edfc56
0 0.4873049855232239 333 139 423 231 3 0.8364260196685791 219 301 490 393,24986a34a5f97ddeb44a999d245b949b
0 0.6567379832267761 312 148 392 213 3 0.7954099774360657 180 275 479 344,ea4fd210b0300b23ee63f0b8352390be
0 0.7275390028953552 300 178 377 232 3 0.7993159890174866 228 336 484 416,3875a7e4eb1bdb443470a1abbe93cb58
3 0.6357420086860657 250 342 513 416 0 0.6738280057907104 336 150 417 215,cdad4eefae33e95d6fb7e6422cf84758
10 0.6396480202674866 40 180 284 382,9385f1142a0999cae18ceb73dc804bc7
3 0.7426760196685791 228 303 547 388 0 0.7495120167732239 315 155 420 243,972b79ab9ba7e34488c4459e43241ab4
0 0.7065430283546448 303 90 383 162 3 0.8452150225639343 219 248 504 334,303e0a9c848a6f2697622543d6de3364
10 0.3293460011482239 31 354 245 457 11 0.3325200080871582 144 99 272 133 10 0.3837890028953552 41 359 143 437 3 0.40478500723838806 165 351 506 469,b493be668f28b801ecaa2278069825eb
0 0.7114260196685791 300 188 389 287 3 0.8017579913139343 209 384 530 489,f58e50c4d7e818b02f28e52fd6f2a9f2
0 0.5463870167732239 310 149 371 221,ddcd8866dd04a1b1e87bbcf3ab9c6760
0 0.7875980138778687 276 104 363 189 3 0.8349609971046448 196 245 463 319,25c278c9f3eac8a0f53780aa5e615e23
3 0.6816409826278687 218 291 493 369 0 0.7260739803314209 323 100 408 196,b2c97c1426a846ada2d815a4ecc67893
10 0.5234379768371582 87 267 292 402 3 0.5356450080871582 232 296 531 427,4b4502be77b11e64bf31e62dc098da41
3 0.4365229904651642 227 354 483 460 0 0.5810549855232239 338 150 427 225,92c8ef82a9059eade4fd85c649f3b1fe
0 0.31103500723838806 308 188 387 258,ae5cec1517ab3e82c5374e4c6219a17d
10 0.4804689884185791 488 365 574 431,4ec0857964d6c66165927a14b9b7f26f
3 0.6894530057907104 211 392 520 485 0 0.7084959745407104 328 159 422 263,3ca77fab496427204152c5bd079ea9ce
10 0.35913100838661194 461 312 559 388 0 0.49292001128196716 309 156 387 222 3 0.6123049855232239 213 306 503 381,0f76d35a022a7188cad9a83e283fdc8f
9 0.4184570014476776 142 20 252 98 3 0.7836909890174866 233 256 500 346,ff00fd8abeb1fb6646fc3943f802cb8d
0 0.5107420086860657 317 192 401 270 3 0.7944340109825134 206 361 525 481,9a5094b2563a1ef3ff50dc5c7ff71345
8 0.3449710011482239 110 436 157 473 8 0.5395510196685791 134 444 156 468,258d918ebb5b4e4d13e381f0df399b5a
3 0.6240230202674866 267 355 497 458 0 0.7431640028953552 318 198 389 279,4b33db392748079f75a5250a15840b74
8 0.5615230202674866 424 138 465 173 3 0.6831049919128418 245 397 545 504 0 0.7070310115814209 346 189 431 277,aa3535cb70d8142fdbdac165de546a8c
3 0.5063480138778687 243 319 453 392 0 0.71875 328 128 398 206,071ff9c782ead87dfa9b1c025c25e769
3 0.4086909890174866 238 398 500 524 0 0.7377930283546448 342 146 412 238,804bcde30d36e32d9429f00bed7a388d
3 0.3454590141773224 206 410 463 499 0 0.6074219942092896 306 219 378 284,7ea5d9e48085e44708b8fad8974ce953
0 0.7324219942092896 345 117 409 188 3 0.8505859971046448 291 251 492 323,bb541cb8a793063968903bf3fc5b68f7
3 0.6000980138778687 269 338 525 416 0 0.78125 372 163 445 239,b934b20d2bc6a9ad44b46aef2776268b
3 0.4514159858226776 270 247 467 315,2f111f79e145a2062200644c1e77dbd4
0 0.3779299855232239 347 196 406 253,e295e1f2ce1695b80db68a73c6042d99
3 0.33447301387786865 236 383 472 462 11 0.3737789988517761 359 109 459 135 0 0.7382810115814209 312 190 398 264,e7c0727f49a3d279143ed21b382ac1c4
11 0.36303699016571045 173 57 251 92 0 0.6577150225639343 320 132 390 189,22ca7192ef23cf85a365a0e68ad6f9c7
13 0.3413090109825134 138 270 209 290 0 0.6547849774360657 343 175 401 235 3 0.6835939884185791 260 312 494 393,ee253aab2bfa090c01a596a449159233
0 0.6694340109825134 305 155 401 237 3 0.7709959745407104 206 337 542 422,7519a77c0a9036cf63d56d53f708965a
0 0.7226560115814209 323 153 387 223 3 0.7802730202674866 265 291 469 366,a1e8167621dbbff8f8bf5714e43fd188
0 0.48022499680519104 272 174 347 237,bdd0bebed953f69413213d387c9717e7
0 0.6704099774360657 364 144 440 244 3 0.7250980138778687 254 369 581 541,af66878efd9bd33140109790f78ca297
3 0.3583979904651642 255 327 466 400 0 0.6655269861221313 338 152 415 230,1125f1da5766f0392d45630133c7bed6
0 0.48583999276161194 348 105 412 171 3 0.6010739803314209 276 242 502 336,6c79f2551808438721052023e043ab4d
10 0.3537600040435791 371 156 569 468,49ded6fae1ab18e9200f9d9cbf26e884
3 0.4245609939098358 230 379 537 478 0 0.6870120167732239 318 148 425 262,24d6b814577360fb4d11e0e6aecfefb0
0 0.7368159890174866 326 180 420 274,9c9d6d92f17ef2b3145ad8743e11b194
3 0.3720700144767761 198 341 522 448,8072c8f70ffb83e6a82b01aafb25263d
0 0.6665040254592896 317 133 412 215,f7fd31cb67b22bf95cc94d909b6dd2e3
0 0.7729489803314209 271 200 353 276,88fbcd393052bc2479237d62244d16e2
11 0.35351601243019104 117 64 207 88 0 0.6904299855232239 257 142 336 209 3 0.8408200144767761 187 283 476 375,4fea09c4066a754deae204145651ba66
13 0.4096679985523224 95 350 187 380,e282be557a81566f8ccc78271c7f2ff2
0 0.3725590109825134 266 192 332 249 13 0.43286100029945374 109 184 191 222 3 0.5224609971046448 192 344 412 413,e7a911ddb90533a589331cae6aaf82b2
11 0.3415530025959015 192 76 299 100,aad2e740715e926cee0a56a56efa26db
3 0.7080079913139343 205 224 480 291 0 0.7465819716453552 297 97 389 183,1f5a95707791ca66198f87bf0d11e89e
13 0.40771499276161194 127 131 240 239 0 0.5561519861221313 304 192 388 265,22b8e616a61bbc4caaed0cf23b7159df
3 0.7524409890174866 233 318 546 418 0 0.7788090109825134 334 169 425 260,00675cd546313f912cadd4ad54415d69
8 0.3996579945087433 176 377 208 401,7d48ee923365d79f033147cd5f4aafc1
2 0.38354501128196716 338 145 412 217 0 0.4399409890174866 328 136 419 224,dc0fcb0e8d98ec8065bee19fb06670df
8 0.3151859939098358 133 194 154 210 0 0.7050780057907104 295 140 380 225 3 0.7617189884185791 198 347 510 434,9b9fafab95a68b7dd80a22f337245a93
8 0.36083999276161194 140 207 157 225 0 0.6176760196685791 319 202 392 279,b022e92b9271babbc6a7a734fd7b77cc
3 0.3159179985523224 233 388 508 488 0 0.6347659826278687 354 195 431 272,be92ec2aee088c56d3ba79598461cb9a
0 0.6337890028953552 316 181 391 272 3 0.6391599774360657 216 376 501 488,49eebefcfec20d1e94df3fe97f3464fa
10 0.39697301387786865 47 142 297 415,14600a97b1c302343b1b5850ed53ae13
3 0.5903319716453552 243 341 529 424 0 0.7675780057907104 317 170 415 259,3cd58e860993b9e6a8c79bfa71ec66c3
3 0.47460898756980896 259 311 505 439,48f3a35fcd6c76d5d0ee2d475b3f1f51
0 0.5532230138778687 350 265 416 336 8 0.6655269861221313 462 331 480 350,40e919b188ff9c41cf2e3f9c37a4b808
3 0.3874509930610657 283 357 495 431 0 0.42041000723838806 353 175 423 252 13 0.5302730202674866 471 345 556 373,c337c0c48cb14bcfac1ba739a785c2cb
8 0.47631800174713135 156 352 168 363 0 0.7495120167732239 322 115 390 193 3 0.7583010196685791 246 282 463 377,78faf91d607511da380a6cc4f0a335d1
3 0.4868159890174866 210 354 522 479,fa7d454b6cb43448ed5a8da49df6ce05
3 0.6176760196685791 239 346 489 438 0 0.7431640028953552 341 171 420 252,b6f07c3256419d2afece328ae2f7ebc5
0 0.6762700080871582 345 200 416 278,7dbccd763c4ffbfd0d6b841fb5e4337a
3 0.5449219942092896 245 414 552 545 0 0.7519530057907104 334 192 420 278,51cce256c4d5b81a6b65a24cfe7b3ba2
3 0.6142579913139343 178 307 453 392 0 0.7392579913139343 286 138 370 213,fcbe95aa17720d5caa68e24f4f664040
0 0.32275399565696716 317 173 389 229 13 0.40771499276161194 98 265 154 289 3 0.44897499680519104 234 347 498 421 8 0.46118199825286865 486 223 499 231,6314692e3a4f5fc017e052dbd1cd683e
13 0.4375 478 333 542 354 3 0.6225590109825134 247 324 521 420 0 0.7192379832267761 329 165 401 226,0aad4ac2ea24742e3f9de3d29fae6d95
11 0.35961899161338806 359 95 442 117 0 0.6386719942092896 297 178 392 261,9598f874069cca35ff56d54925d35ccb
10 0.4243159890174866 42 266 248 388 0 0.6953120231628418 291 175 379 247 3 0.7299799919128418 204 280 487 363,dd736e1b1729796f6212e55b7fef44b7
3 0.7412109971046448 218 361 538 469 0 0.7470700144767761 321 173 417 256,aa7fd75c84c03f4eec5b9e0468043d68
3 0.5346680283546448 176 360 456 432 0 0.6689450144767761 294 190 382 268,3c98c90840a9290511ae8192107f8250
0 0.5419920086860657 329 181 415 260,9120a0510a95b14a2554cb6cd5319f00
0 0.640625 322 163 405 260 3 0.7915040254592896 243 375 540 473,ef3216f8485fe691d819f831ea07e9ce
3 0.6694340109825134 215 322 520 427,0b6006be69ea1764f9bf80e5091b1e8e
11 0.3364259898662567 129 81 266 128 3 0.6259769797325134 226 329 568 444 0 0.6567379832267761 321 153 408 237,9c9f556eea533f066368e0f4a452bee7
13 0.30615198612213135 203 142 240 188,b23548e92d78f28ac323a4609751c152
0 0.3237299919128418 329 257 398 323 13 0.3828119933605194 492 421 561 443,0ed4c066492aaa2e6f1772b84417e20f
10 0.4309079945087433 34 370 144 492 3 0.5200200080871582 141 321 505 464 0 0.5366209745407104 293 196 372 257,bd2783f6ab7795e45ccdbd4bb96250f3
0 0.7504879832267761 340 161 423 253 3 0.8159180283546448 227 334 564 456,c439d7071a6929d38db1b86e577806c3
0 0.7036129832267761 313 167 393 247 3 0.7407230138778687 217 346 534 451,ac07b01154a498c1e5bec041f620fa96
0 0.7416989803314209 321 300 401 368 3 0.7895510196685791 224 446 491 537,62b2efa946bc993544fe42785b40fcdb
3 0.34838899970054626 225 361 472 443 0 0.7763670086860657 311 191 389 258,7fea37717ab0bf53c7cfa2f10f24c6a0
13 0.3107909858226776 190 85 273 171 11 0.4343259930610657 156 75 252 115,3f2673ee39dc21448dcf80ed2a6f128f
13 0.3115229904651642 167 157 211 210 8 0.4318850040435791 467 284 482 296,2e37a70ea49570b31cb4b83e5a109a7e
0 0.7197269797325134 317 161 412 250,d5d504bb44506c3d2b96fc68b085305b
11 0.30664101243019104 356 59 438 86,e67e91b27935a01b738eaa01ede863fd
3 0.671875 226 324 509 418 0 0.7016599774360657 320 159 400 231,a40a4c976a48e21acd6a2cd3d71cac4f
0 0.7348629832267761 317 165 422 250 3 0.7631840109825134 196 295 501 374,600f30b4b9e4eab1d027065d4b0140fc
13 0.43945300579071045 388 104 519 207 0 0.6088870167732239 302 107 380 175,1ee72c7f5de164530f9efa3c2d04bffc
3 0.6748049855232239 179 354 542 504,f0267345c2bb297314f8c9db2b33ffb2
13 0.3146969974040985 147 110 252 206 0 0.38305699825286865 325 161 397 247,05d45c0a96b2c363f8b9a34a1f181c58
11 0.3134770095348358 367 68 449 98 0 0.3420409858226776 311 172 381 232 11 0.3603520095348358 486 251 545 431 3 0.4011229872703552 218 323 472 420,66fc91228ec5c614305dd54706f73f80
10 0.4799799919128418 79 181 294 494 0 0.5219730138778687 336 196 406 270,ba566bf98caaa797816d7a2ffa296d5d
3 0.3837890028953552 219 316 518 396 0 0.6171879768371582 319 170 414 255,0bef06d948ac1fe20ade505ba9960885
3 0.3781740069389343 237 261 492 355 10 0.5434569716453552 150 80 318 348 0 0.6811519861221313 328 133 399 210,bdda2e2d06f7d1bdc6e410a5dad455d7
0 0.7573239803314209 326 219 413 297 3 0.7797849774360657 232 366 511 433,6067e2a8536a187d543ebd4fab4af731
0 0.7773439884185791 304 163 394 245 3 0.7817379832267761 217 319 472 394,8dc9c4a2edfac5c6ed1b0246e435aff9
13 0.4626460075378418 127 158 272 302,dad083d8150288db33157fde49ab35f9
0 0.6337890028953552 296 163 384 242 3 0.75 191 295 534 375,1c42e4e14355bfa790794d44e3a1a4d2
3 0.6591799855232239 206 343 493 435 0 0.6713870167732239 314 166 392 243,f2ca613f1200588a3f8c44e2516db4bc
11 0.3459469974040985 356 81 470 137,98617a2bbd11c4afa7be664889cdd6de
3 0.7358400225639343 226 315 540 417 0 0.7592769861221313 307 175 384 241,d9ca6a56d878b6c9f46571e35afb725d
11 0.30834999680519104 185 100 262 130 13 0.3544920086860657 84 114 276 282 11 0.3872070014476776 515 543 568 598,4b001bab36d94f73c1ead3ab74690dbc
13 0.3115229904651642 62 189 117 236 13 0.4677729904651642 366 192 458 217 0 0.6953120231628418 265 126 336 183,d189ad84aa78fffbb5bea14f1c230e54
3 0.3676759898662567 223 355 470 441 0 0.4196780025959015 313 200 394 288 8 0.5180659890174866 121 321 160 362,9134e1c89231ce785443c0e4eac783a7
10 0.3386229872703552 6 362 68 418 10 0.5888670086860657 297 159 532 399,06dfb2b996464c7b0e4c5177d433edbe
0 0.5117189884185791 320 206 403 291 3 0.6557620167732239 240 391 503 488,b88d596bf6fd4664434f6525ac632f74
3 0.6586909890174866 239 336 489 437 0 0.7509769797325134 328 181 404 250,5c10838d84f0c6a1bf21c375100a1e7d
10 0.4123539924621582 503 431 604 510 0 0.4250490069389343 335 192 410 276,7bd856b30b7129c81c6803c7f1fe23b3
3 0.3662109971046448 292 278 472 355 0 0.7260739803314209 351 120 423 204,ec0b1ecd417bf735801bf2b971ab61ed
3 0.6225590109825134 193 365 491 463 0 0.6762700080871582 309 186 436 305,ce0a7268695e0f82d7350f8646ea8c86
3 0.4240719974040985 218 312 495 422 0 0.7226560115814209 324 174 404 253,997230116fa99fe2335a4524899ea08d
0 0.7592769861221313 337 156 434 251,b7cde19a331d3ba71fcb8efc361af419
9 0.3347170054912567 90 5 294 97 3 0.4113770127296448 217 334 531 439 9 0.4150390028953552 459 11 630 129,269fe47164da086b729babc8225ea116
0 0.6088870167732239 337 188 421 257 3 0.7319340109825134 201 348 562 515,2458bd52db3e463b43967723e0f802b4
8 0.3017579913139343 433 229 449 247 0 0.3967289924621582 338 193 401 260 8 0.44555699825286865 461 223 473 237,64a46917dfbd81f3747a1635f47f622d
3 0.6352540254592896 247 272 484 351 0 0.7114260196685791 312 116 393 183,3ffb156c2d5e299fb0b69c542862f832
11 0.3447270095348358 23 553 84 613 11 0.3659670054912567 562 560 625 631,6bfb85750420c5ee853ad5372dcfbd76
0 0.7548829913139343 310 202 391 290 3 0.7734379768371582 210 364 515 454,3e02670c9c691dbbd7f9aaa851bb70ae
3 0.5224609971046448 214 278 516 440,a3ca1ceec50e701e7f1a5d09a7827ee4
3 0.7094730138778687 227 362 500 465 0 0.7543950080871582 342 199 410 269,015e332b702e4829710941ab7265bd1d
2 0.3337399959564209 316 136 396 205 0 0.3449710011482239 298 125 404 218 3 0.5952150225639343 174 320 576 438,96836e392ecca0df10f8aeac33db3c68
0 0.49194300174713135 335 262 414 339,9a103f2f70e89e234d5aca1a4535329b
3 0.5869140028953552 270 368 523 463 0 0.6738280057907104 348 182 424 267,be3bbacb9b3c148eae9549bce68bf0db
3 0.3671880066394806 209 313 483 389 0 0.5073239803314209 308 167 409 264,3dfb420f4634c36fde566f04e6d69651
3 0.7402340173721313 261 360 539 452 0 0.7900390028953552 345 197 437 276,9316b2ca577b760f2611b9d99bff7053
13 0.3186039924621582 496 308 544 329 8 0.5756840109825134 157 240 196 272 0 0.7182620167732239 321 174 404 257 3 0.7543950080871582 238 330 527 419,4004f114ab2ecb224ac7484957b79ea4
0 0.3073729872703552 320 186 401 258,2c892bb46e4187bddce8fe179d7225dc
3 0.6958010196685791 192 331 520 409 0 0.7089840173721313 312 155 405 247,93067baae2937e61291bac49adb5308a
0 0.5869140028953552 330 223 426 308,680991cadaa23df90e27c5c89941b917
0 0.7543950080871582 335 140 410 203,ee7cc34733914fd5924eb5d75a27fba3
11 0.30273398756980896 161 98 299 144 10 0.44384801387786865 43 382 221 560,2dae0b56a64f3708706e63711d970243
13 0.40820300579071045 138 232 212 289 10 0.47900399565696716 31 266 260 465 3 0.640625 214 340 565 455 0 0.65625 322 168 406 262,3f59f95dab9548ad6cbbd7eec034bd57
0 0.7373049855232239 349 146 428 216 3 0.8027340173721313 273 310 533 386,0e91263f0b1925ff01d5ebde3ce65e1a
0 0.4675289988517761 305 207 389 302 3 0.7622069716453552 222 380 539 510,5933a74d7c042ba8801e604b79c64933
11 0.3310549855232239 324 88 449 122 3 0.4501950144767761 202 363 520 463 0 0.6113280057907104 299 185 413 284,2c74f4196862f688266048d27224464d
3 0.5996090173721313 194 352 454 417 0 0.7480469942092896 291 180 395 279,9c12e58f5fd540a5b5457f9014e83479
3 0.7070310115814209 240 323 493 404 0 0.7412109971046448 346 151 409 218,f33c818324f7631eec51571396df362d
3 0.5136719942092896 218 414 469 521 0 0.7231450080871582 310 245 391 319,dcbe7cd300844e5e702e7dd68a54794c
8 0.42553699016571045 475 401 495 417 8 0.4753420054912567 138 353 159 371 3 0.7270510196685791 210 399 523 487 0 0.7597659826278687 323 187 419 277,edc6ab1b2233143d011edf7706c32b6c
3 0.3354490101337433 220 390 540 487 0 0.6157230138778687 333 208 416 303,bd3257de200124da83881b37840d3987
0 0.6499019861221313 325 212 407 286 3 0.6665040254592896 199 358 515 475,72a60e1680fed635062ad42bc5df893d
13 0.3315429985523224 131 234 247 290 13 0.3447270095348358 153 171 203 201 3 0.5849609971046448 300 320 554 393 0 0.7407230138778687 348 148 431 220,258b0025af766aa2a485e3221da4b46e
13 0.30615198612213135 417 104 508 177,d087fb5597b73624c84203ca9633a2c1
3 0.3911130130290985 207 285 580 420 0 0.4560549855232239 315 116 408 194,7237fe007c5cab239011e89137eee3a7
3 0.47509801387786865 278 296 462 371 0 0.6884769797325134 325 125 410 216,26562944ced2c6e1eea7abaf0e5a6e5d
3 0.7998049855232239 183 308 483 397,95cd5503c91006be9f3c9991db2b3cf5
11 0.3093259930610657 105 106 236 192 13 0.4257810115814209 111 124 256 261,3cdce1131cdbbbc959330bb08be55a3d
3 0.6054689884185791 253 296 493 369 0 0.7172849774360657 314 104 402 189,b75b0115ce7e890c8d3cc739cfc8c089
8 0.3410640060901642 124 237 137 246 0 0.36523398756980896 356 158 435 225,39fba09b48f252efaa54f0d093a8294d
3 0.7119140028953552 225 399 565 528 0 0.7304689884185791 313 251 404 337,18e91ea53a6b6829c70ae2d762605c21
3 0.7470700144767761 223 336 531 428 0 0.7998049855232239 312 168 403 244,eb268b0b19f47cf268626dafc1d6f45f
0 0.6533200144767761 284 161 397 274 3 0.7729489803314209 170 361 504 499,ea99ac7087780248ca58449abd57f377
10 0.515625 408 282 558 363 0 0.5585939884185791 330 167 412 259,b5585b9fe48edd5d89069a8d6ca07543
13 0.36303699016571045 482 238 540 262 0 0.4663090109825134 343 147 408 217,863d09f3ec5bc88cfa15138876a20ab8
0 0.7055659890174866 328 194 405 274,71ddd7f7b44aa49dafb8410e8d542ffb
0 0.7133790254592896 337 213 410 267 3 0.7612299919128418 263 339 522 425,be965185f4128002ad591b91c41e0211
3 0.4543460011482239 263 285 487 374,f9e722d2706d42998afff41568223a01
0 0.3896479904651642 341 228 417 300 10 0.49243199825286865 53 132 319 479,3ffaeb3a9eb495e0a59bd62b09bdf319
13 0.4799799919128418 478 299 544 323 0 0.5854489803314209 329 152 396 210 3 0.6835939884185791 239 285 526 369,f769eea17a2e7678f481f386c3c6261c
3 0.7348629832267761 152 308 451 396 0 0.7460939884185791 261 152 343 221,ecda8c2d80adc70ee958fcb0361c3286
11 0.37524399161338806 185 60 283 85 11 0.4267579913139343 359 71 459 103 13 0.5097659826278687 403 205 496 275,b3cc453518cf826875edcd3d5778ee87
0 0.7612299919128418 312 175 388 242 3 0.7675780057907104 232 334 496 399,969d075666dedd66f4c1c6ad0b1e7052
0 0.3957520127296448 335 145 398 208,37029ba2468f77989cae221948b772ae
0 0.7543950080871582 314 169 394 239 3 0.7792969942092896 189 301 499 386,de029bf544556d1fe712ee43f2614c5c
5 0.3308109939098358 402 103 581 443,21f596b4f75fd3d0ff54f55ad760272b
0 0.6782230138778687 301 184 377 251 3 0.7705079913139343 232 326 461 397,e5d63ef8a922c6775c51ce9b511235b9
0 0.6640620231628418 302 181 374 257 3 0.8095700144767761 219 364 488 448,315749c6f7397c42913f97db8388f4c2
0 0.5820310115814209 337 181 407 239,7da8cf1d4261791fbb0bae6f6bdb33ec
0 0.30712899565696716 330 140 400 208 10 0.4011229872703552 87 306 244 419,84293339bfff0b76aadb731526ac3dd2
0 0.5541989803314209 314 162 396 231 3 0.6005859971046448 234 334 565 445,22576c31ecae86e2e6d580b4bebb5d77
0 0.4675289988517761 347 190 430 293 8 0.5380859971046448 459 234 474 249,ce1809b48b0ba6519f6f7b3a01155173
0 0.5898439884185791 336 146 414 213 3 0.7670900225639343 216 372 551 503,039c6997248b3a6ba3c909af35fce0eb
0 0.734375 328 203 414 292 3 0.7851560115814209 197 406 529 522,c57e2790b60c949160c90679c711066a
8 0.30273398756980896 155 173 169 185 9 0.34741199016571045 21 107 71 150 3 0.5532230138778687 271 308 500 382 0 0.5947269797325134 332 156 402 216,1374c483d258203eadf6c6a525899d51
0 0.32275399565696716 339 123 408 180 3 0.8330079913139343 264 257 515 336,d04f6328a4f309158aabe9818ab3e2eb
3 0.6733400225639343 222 416 522 509,8d8ac0cdeb07adc1805e5c986b0034c3
0 0.4028320014476776 320 166 408 238,3a377dcc1d8747ccd388578f46c0d405
0 0.35131800174713135 315 166 389 226 11 0.35742199420928955 16 497 75 572 11 0.3662109971046448 528 516 587 579,b48d6f9b38b698b6ac534ec7ded5c4e8
